sample,r,theo,border,trans,iso
1461EP,404.921798706055,515100.756162741,628446.40554592,688643.014293821,640573.507529387
1461EP,406.016181945801,517888.847180394,631772.12186674,692101.686098767,643714.163116542
1461EP,407.110565185547,520684.463409969,634810.176782612,695681.583066181,646955.869086933
1461EP,408.204948425293,523487.604851469,638057.813839635,699106.779545542,650046.144871519
1461EP,409.299331665039,526298.271504891,641405.832452536,702753.078850293,653341.819000205
1461EP,410.393714904785,529116.463370237,644651.652730395,706304.022345649,656556.414751952
1461EP,411.488098144531,531942.180447507,647755.009767,709801.901708131,659698.082762425
1461EP,412.582481384277,534775.4227367,651408.156813172,713462.542774509,662973.610434899
1461EP,413.676864624023,537616.190237817,654357.655416575,717152.605598124,666352.135269428
1461EP,414.77124786377,540464.482950857,657951.12875984,720736.003190843,669611.874495171
1461EP,415.865631103516,543320.300875821,661210.545517659,724448.824773643,672943.993921589
1461EP,416.960014343262,546183.644012708,664484.076356621,728012.981219239,676176.98226566
1461EP,418.054397583008,549054.512361518,667770.740719511,731580.726003982,679383.953046329
1461EP,419.148780822754,551932.905922252,671096.805654184,735215.214434783,682667.615271482
1461EP,420.2431640625,554818.82469491,674552.035120888,738774.547602941,685872.443850729
1461EP,421.337547302246,557712.268679491,677889.295085687,742382.426449554,689144.801563362
1461EP,422.431930541992,560613.237875996,681327.241960689,746080.068926052,692475.981161243
1461EP,423.526313781738,563521.732284424,684484.934037684,749852.223183486,695898.663735695
1461EP,424.620697021484,566437.751904775,687857.684762812,753655.852215039,699307.352767737
1461EP,425.715080261231,569361.29673705,691164.469844524,757340.03453271,702630.006854408
1461EP,426.809463500977,572292.366781249,694718.491099474,761144.933610844,706034.582817115
1461EP,427.903846740723,575230.962037371,697661.781365407,764930.530681992,709438.880033154
1461EP,428.998229980469,578177.082505416,701220.812400401,768705.078072339,712859.998882483
1461EP,430.092613220215,581130.728185385,705010.604602908,772487.992596405,716273.121653205
1461EP,431.186996459961,584091.899077278,707995.024997122,776128.16953566,719560.843516692
1461EP,432.281379699707,587060.595181094,711593.527040108,780030.837618607,723089.162538362
1461EP,433.375762939453,590036.816496833,715164.438385146,783957.06126827,726640.142968233
1461EP,434.470146179199,593020.563024496,718993.056577001,787674.676405224,729998.240510968
1461EP,435.564529418945,596011.834764082,722181.401527425,791621.390249661,733588.545770205
1461EP,436.658912658691,599010.631715592,725645.573674649,795401.063207723,736984.169973798
1461EP,437.753295898438,602016.953879026,728696.248738683,799370.042822157,740604.020406777
1461EP,438.847679138184,605030.801254382,731814.404241116,803197.762727416,744082.323169043
1461EP,439.94206237793,608052.173841663,735241.739349711,806963.951955466,747492.107081848
1461EP,441.036445617676,611081.071640867,738590.715902145,810726.299958491,750929.250460056
1461EP,442.130828857422,614117.494651994,742348.723260657,814719.688485634,754531.621941041
1461EP,443.225212097168,617161.442875045,745903.599915219,818500.460917096,757960.656707473
1461EP,444.319595336914,620212.916310019,749614.120324141,822531.239767643,761586.965274016
1461EP,445.41397857666,623271.914956917,753282.470804668,826318.020509106,765008.846404811
1461EP,446.508361816406,626338.438815738,756257.166122238,830138.078647159,768454.227817059
1461EP,447.602745056152,629412.487886483,759544.918635232,834198.76222669,772092.231640645
1461EP,448.697128295898,632494.062169151,762653.06479445,838160.745448884,775677.310487753
1461EP,449.791511535645,635583.161663743,766766.282299412,842043.102863802,779181.877182449
1461EP,450.885894775391,638679.786370258,770664.025831568,845918.611994274,782651.584166801
1461EP,451.980278015137,641783.936288697,775056.974575028,849721.859825344,786064.208102043
1461EP,453.074661254883,644895.611419059,778406.754473757,853624.430270725,789545.062984814
1461EP,454.169044494629,648014.811761345,781951.078189055,857576.59566097,793096.481583045
1461EP,455.263427734375,651141.537315554,785592.469697608,861611.83841695,796737.060739471
1461EP,456.357810974121,654275.788081687,789397.235638895,865624.494164691,800319.222231812
1461EP,457.452194213867,657417.564059743,792954.032709842,869544.24293054,803839.529983251
1461EP,458.546577453613,660566.865249723,796708.429618064,873721.171454193,807614.015510316
1461EP,459.640960693359,663723.691651626,799820.420168389,877689.573920105,811175.896318895
1461EP,460.735343933106,666888.043265452,803420.240504204,881722.691921586,814825.265639779
1461EP,461.829727172852,670059.920091202,806283.585608046,885782.924150982,818490.05494497
1461EP,462.924110412598,673239.322128876,810073.998250156,889873.614313933,822151.279768559
1461EP,464.018493652344,676426.249378473,813753.767962034,893899.613602386,825768.843359277
1461EP,465.11287689209,679620.701839994,817537.476750879,897939.05197866,829396.515224448
1461EP,466.207260131836,682822.679513438,821241.173700853,901903.08139196,832922.040913714
1461EP,467.301643371582,686032.182398805,824676.073347431,906213.2882574,836819.514550259
1461EP,468.396026611328,689249.210496096,828629.52852557,910536.387373837,840728.109359487
1461EP,469.490409851074,692473.763805311,832657.532541506,914861.007080681,844631.761912673
1461EP,470.58479309082,695705.842326449,836291.010146321,918874.10093467,848232.44548674
1461EP,471.679176330566,698945.44605951,839790.102435634,922907.34105835,851895.046303064
1461EP,472.773559570313,702192.575004495,843583.953554294,927115.324363891,855662.13420565
1461EP,473.867942810059,705447.229161404,847351.903531776,931460.683427224,859535.238302036
1461EP,474.962326049805,708709.408530236,851879.377532006,935517.069546774,863167.644844093
1461EP,476.056709289551,711979.113110991,855577.124955104,939667.004696841,866922.823971615
1461EP,477.151092529297,715256.34290367,859235.042748147,943781.206297149,870632.853871733
1461EP,478.245475769043,718541.097908273,864542.273539496,948071.852535513,874534.741455272
1461EP,479.339859008789,721833.378124799,868427.626157751,952251.209768127,878296.583576891
1461EP,480.434242248535,725133.183553248,872232.339382041,956415.428395653,882055.821566247
1461EP,481.528625488281,728440.514193621,875897.766380394,960550.712979097,885788.521212426
1461EP,482.623008728027,731755.370045917,879270.126674934,964638.043616778,889511.330234288
1461EP,483.717391967774,735077.751110137,882374.035391316,968556.824231334,893024.889814175
1461EP,484.81177520752,738407.657386281,886942.664152935,972715.103532649,896726.083868107
1461EP,485.906158447266,741745.088874348,891038.492072503,977143.988129028,900664.538879053
1461EP,487.000541687012,745090.045574338,894354.060761388,981290.448728517,904371.610691317
1461EP,488.094924926758,748442.527486252,897681.173080625,985605.20072739,908232.465899631
1461EP,489.189308166504,751802.534610089,901592.905475719,989869.181846792,912036.702352606
1461EP,490.28369140625,755170.06694585,906122.016064903,993939.157748661,915731.321707877
1461EP,491.378074645996,758545.124493534,910180.221198888,998262.571034424,919602.716124392
1461EP,492.472457885742,761927.707253142,914382.838016892,1002616.59071039,923487.76864573
1461EP,493.566841125488,765317.815224673,917834.806026919,1007040.35874143,927467.318469227
1461EP,494.661224365234,768715.448408128,921696.207641938,1011350.6896022,931318.060840928
1461EP,495.755607604981,772120.606803506,925766.96257934,1015790.95825297,935318.25292356
1461EP,496.849990844727,775533.290410808,929141.034844392,1020038.12698209,939113.611628455
1461EP,497.944374084473,778953.499230033,932450.752118812,1024456.27957843,943106.028670209
1461EP,499.038757324219,782381.233261182,936450.285415671,1028785.14074178,946978.325719501
1461EP,500.133140563965,785816.492504254,939985.556899751,1033202.24370923,950939.751994644
1461EP,501.227523803711,789259.276959249,943752.533059048,1037604.63603726,954881.771991741
1461EP,502.321907043457,792709.586626169,947542.888948258,1041747.7060314,958613.041504899
1461EP,503.416290283203,796167.421505011,951882.132931062,1045981.05402467,962358.880016373
1461EP,504.510673522949,799632.781595777,955450.569206634,1050253.69737657,966206.52171899
1461EP,505.605056762695,803105.666898467,959736.432424621,1054602.65771422,970085.147258605
1461EP,506.699440002441,806586.07741308,962802.909449131,1058938.3941895,973972.173088444
1461EP,507.793823242188,810074.013139617,966479.674005613,1063449.22030469,977966.350205348
1461EP,508.888206481934,813569.474078077,971253.135182767,1068059.52817988,982121.592300571
1461EP,509.98258972168,817072.46022846,974256.332474167,1072499.01885729,986087.370914694
1461EP,511.076972961426,820582.971590768,977478.261704938,1076783.11327288,989907.932980241
1461EP,512.171356201172,824101.008164998,982446.449662522,1081103.30588683,993769.682084964
1461EP,513.265739440918,827626.569951152,986757.751800202,1085704.65291949,997885.564570062
1461EP,514.360122680664,831159.65694923,990693.300332044,1089989.27312411,1001717.53550268
1461EP,515.45450592041,834700.269159231,994782.110677702,1094482.07290623,1005749.29641991
1461EP,516.548889160156,838248.406581155,998880.6667121,1098933.23881249,1009724.38067391
1461EP,517.643272399902,841804.069215003,1003017.13925632,1103527.85632254,1013811.26446756
1461EP,518.737655639649,845367.257060775,1007245.41052477,1108014.00498785,1017827.74517321
1461EP,519.832038879395,848937.97011847,1011278.64275892,1112448.56658011,1021801.06494073
1461EP,520.926422119141,852516.208388088,1015364.20235739,1116980.31239885,1025861.92037727
1461EP,522.020805358887,856101.97186963,1020086.67189018,1121666.34975857,1030084.27312012
1461EP,523.115188598633,859695.260563096,1024247.32816534,1126222.16305391,1034135.53197301
1461EP,524.209571838379,863296.074468484,1027835.6829143,1130854.2986886,1038300.22558735
1461EP,525.303955078125,866904.413585797,1032019.54562867,1135129.09900478,1042075.86759792
1461EP,526.398338317871,870520.277915033,1036041.10935808,1139498.66104574,1045957.54786565
1461EP,527.492721557617,874143.667456192,1040005.68736663,1143752.1213047,1049745.1360689
1461EP,528.587104797363,877774.582209275,1045913.39582421,1148195.03618163,1053739.70796497
1461EP,529.681488037109,881413.022174281,1051223.31961932,1152636.91956588,1057707.83713958
1461EP,530.775871276856,885058.987351211,1055760.61563824,1157284.01759079,1061875.25943309
1461EP,531.870254516602,888712.477740065,1059571.49410046,1161894.15764278,1066003.37418418
1461EP,532.964637756348,892373.493340841,1064116.82254999,1166542.06458571,1070183.27999628
1461EP,534.059020996094,896042.034153542,1068263.48751395,1171090.00531323,1074222.51026649
1461EP,535.15340423584,899718.100178166,1072475.75650168,1175665.46351893,1078308.67841636
1461EP,536.247787475586,903401.691414713,1075910.29405528,1180279.39806509,1082427.61321987
1461EP,537.342170715332,907092.807863184,1080223.86572504,1184860.95923033,1086485.8185528
1461EP,538.436553955078,910791.449523578,1084718.00034245,1189270.90931492,1090427.54821408
1461EP,539.530937194824,914497.616395896,1089187.53560287,1193967.61050162,1094653.0329045
1461EP,540.62532043457,918211.308480137,1093227.22684979,1198462.02866661,1098664.527661
1461EP,541.719703674316,921932.525776301,1097451.0073508,1202972.51779958,1102691.06155691
1461EP,542.814086914063,925661.26828439,1101262.87278808,1207456.4274227,1106677.01779674
1461EP,543.908470153809,929397.536004402,1105380.82252192,1212106.21334193,1110836.35257297
1461EP,545.002853393555,933141.328936337,1108913.85274053,1216863.61049827,1115099.06721859
1461EP,546.097236633301,936892.647080195,1112761.52807579,1221387.89707877,1119156.04756448
1461EP,547.191619873047,940651.490435977,1116940.52939625,1226087.64242079,1123354.61727204
